	/m/08nbm95	Soviet Union	Athletics at the 1980 Summer Olympics - Women's 800 metres	Silver medal	Olga Mineyeva	1980 Summer Olympics
	/m/07mhm0_	Hungary	Athletics at the 1968 Summer Olympics - Men's Javelin Throw	Bronze medal	Gergely Kulcsár	1968 Summer Olympics
	/m/07zj7dt	Iran	Wrestling at the 1992 Summer Olympics - Men's Freestyle Featherweight	Silver medal	Askari Mohammadian	1992 Summer Olympics
	/m/07n66l0	Germany	Wrestling at the 1928 Summer Olympics - Men's Greco-Roman Heavyweight	Bronze medal	Georg Gehring	1928 Summer Olympics
	/m/07n6rzg	Iran	Weightlifting at the 1972 Summer Olympics - Men's Bantamweight 52-56 kg	Silver medal	Mohammad Nassiri	1972 Summer Olympics
	/m/07nnrv4	Belgium	Wrestling at the 1928 Summer Olympics - Freestyle Bantamweight	Silver medal	Edmond Spapen	1928 Summer Olympics
	/m/07nnn1x	Greece	Athletics at the 1912 Summer Olympics - Men's standing high jump	Bronze medal	Konstantinos Tsiklitiras	1912 Summer Olympics
	/m/07nnmnd	France	Athletics at the 1912 Summer Olympics - Men's 5000 metres	Silver medal	Jean Bouin	1912 Summer Olympics
	/m/07nnm_n	Belgium	Rowing at the 1912 Summer Olympics - Men's single sculls	Silver medal	Polydore Veirman	1912 Summer Olympics
	/m/07w1bjk	China	Table Tennis at the 2008 Summer Olympics - Men's Singles	Bronze medal	Wang Liqin	2008 Summer Olympics
	/m/07vqr66	Czechoslovakia	Athletics at the 1952 Summer Olympics – Men's 10,000 metres	Gold medal	Emil Zátopek	1952 Summer Olympics
	/m/07vqr7r	Czechoslovakia	Wrestling at the 1952 Summer Olympics - Greco-Roman Heavyweight	Silver medal	Josef Ruzicka	1952 Summer Olympics
	/m/07n7b44	Soviet Union	Athletics at the 1956 Summer Olympics - Men's high jump	Bronze medal	Igor Kashkarov	1956 Summer Olympics
	/m/07shz0s	Norway	Ski Jumping at the 1964 Winter Olympics - Normal Hill	Silver medal	Toralf Engan	1964 Winter Olympics
	/m/07shyz8	Soviet Union	Speed Skating at the 1964 Winter Olympics -Women's 1000m	Silver medal	Irina Egorova	1964 Winter Olympics
	/m/07shqth	Switzerland	Alpine Skiing at the 1960 Winter Olympics - Women's Giant Slalom	Gold medal	Yvonne Rüegg	1960 Winter Olympics
	/m/07kktvx	Bulgaria	Wrestling at the 1964 summer Olympics - Men's Freestyle Featherweight	Silver medal	Stancho Ivanov Kolev	1964 Summer Olympics
	/m/07sh_tp	North Korea	Speed Skating at the 1964 Winter Olympics - Women's 3000m	Silver medal	Han Pil-Hwa	1964 Winter Olympics
	/m/07sh_s4	United States of America	Alpine Skiing at the 1964 Winter Olympics - Women's Giant Slalom	Silver medal	Jean Saubert	1964 Winter Olympics
	/m/07njm7y	United States of America	Wrestling at the 1924 Summer Olympics - Men's Freestyle Heavyweight	Gold medal	Harry Steel	1924 Summer Olympics
	/m/07nhxnk	Soviet Union	Cycling at the 1980 Summer Olympics - Men's 1000m Time Trial	Silver medal	Aleksandr Panfilov	1980 Summer Olympics
	/m/07mf8cf	Bulgaria	Wrestling at the 1972 Summer Olympics - Men's Greco-Roman Light Flyweight	Bronze medal	Stefan Angelov	1972 Summer Olympics
	/m/07w0z8g	Greece	Tennis at the 1896 Summer Olympics - Men's singles	Bronze medal	Konstantinos Paspatis	1896 Summer Olympics
	/m/07sgdml	United States of America	Skeleton at the 2002 Winter Olympics - Women's Skeleton	Silver medal	Lee Ann Parsley	2002 Winter Olympics
	/m/07nh1_b	Czechoslovakia	Athletics at the 1948 Summer Olympics – Men's 10000 metres	Gold medal	Emil Zátopek	1948 Summer Olympics
	/m/07w15vw	United Kingdom	Athletics at the 1896 Summer Olympics - Men's 400 metres	Bronze medal	Charles Gmelin	1896 Summer Olympics
	/m/07ngtc1	Australia	Athletics at the 1936 Summer Olympics – Men's triple jump	Bronze medal	Jack Metcalfe	1936 Summer Olympics
	/m/07ngszs	United Kingdom	Fencing at the 1936 Summer Olympics - Men's Sabre, Individual	Gold medal	Endre Kabos	1936 Summer Olympics
	/m/07k0mx7	German Democratic Republic	Swimming at the 1988 Summer Olympics – Women's 200 metre breaststroke	Gold medal	Silke Hörner	1988 Summer Olympics
	/m/07mx9nc	Germany	Athletics at the 1936 Summer Olympics – Women's javelin throw	Silver medal	Luise Krüger	1936 Summer Olympics
	/m/07k0msw	German Democratic Republic	Swimming at the 1988 Summer Olympics - Women's 200 metre freestyle	Gold medal	Heike Friedrich	1988 Summer Olympics
	/m/07vyvqs	Romania	Shooting at the 1952 Summer Olympics - Men's 50 metre rifle, prone	Gold medal	Iosif Sârbu	1952 Summer Olympics
	/m/07mmmbh	Italy	Shooting at the 1968 Summer Olympics - Men's Skeet	Silver medal	Romano Garagnani	1968 Summer Olympics
	/m/07mmlw2	Poland	Athletics at the 1968 Summer Olympics - Women's 200 metres	Gold medal	Irena Szewińska	1968 Summer Olympics
	/m/07txgqn	Sweden	Athletics at the 1984 Summer Olympics - Men's 50 km walk	Silver medal	Bo Gustafsson	1984 Summer Olympics
	/m/07z063m	Spain	Boxing at the 1992 Summer Olympics - Featherweight	Silver medal	Faustino Reyes	1992 Summer Olympics
	/m/07nd03f	France	Weightlifting at the 1936 Summer Olympics - Men's Light Heavyweight 75-82.5 kg	Gold medal	Louis Hostin	1936 Summer Olympics
	/m/07w2c78	Italy	Gymnastics at the 1932 Summer Olympics - Men's rings	Bronze medal	Giovanni Lattuada	1932 Summer Olympics
	/m/07z06hh	Australia	Swimming at the 1992 Summer Olympics - Women's 100 metre breaststroke	Bronze medal	Samantha Riley	1992 Summer Olympics
	/m/07tyl0k	Argentina	Boxing at the 1924 Summer Olympics - Men's featherweight	Bronze medal	Pedro Quartucci	1924 Summer Olympics
	/m/07n8kch	Sweden	Athletics at the 1948 Summer Olympics – Women's long jump	Bronze medal	Ann-Britt Leyman	1948 Summer Olympics
	/m/08dvksv	Kenya	Athletics at the 1996 Summer Olympics - Men's 10000 metres	Silver medal	Paul Tergat	1996 Summer Olympics
	/m/07jsy8p	Soviet Union	Cycling at the 1988 Summer Olympics -  \t \t Men's Team Pursuit, 4,000 metres	Gold medal	Dmitry Nelyubin	1988 Summer Olympics
	/m/07tzfsz	United Team of Germany	Athletics at the 1960 Summer Olympics - Women's 800 metres	Bronze medal	Ursula Donath	1960 Summer Olympics
	/m/07z0k1k	Romania	Shooting at the 1992 Summer Olympics - Men's 10 metre air pistol	Bronze medal	Sorin Babii	1992 Summer Olympics
	/m/08dmx3k	United Kingdom	Athletics at the 1936 Summer Olympics – Men's 400 metres	Silver medal	Godfrey Brown	1936 Summer Olympics
	/m/08dvs66	Kenya	Athletics at the 1988 Summer Olympics - Men's 10000 metres	Bronze medal	Kipkemboi Kimeli	1988 Summer Olympics
	/m/07w3xmb	Finland	Athletics at the 1932 Summer Olympics - Men's javelin throw	Bronze medal	Eino Penttilä	1932 Summer Olympics
	/m/07n9zw2	United States of America	Athletics at the 1912 Summer Olympics - Men's decathlon	Gold medal	Jim Thorpe	1912 Summer Olympics
	/m/07n9zrr	United States of America	Athletics at the 1912 Summer Olympics - Men's high jump	Bronze medal	George Horine	1912 Summer Olympics
	/m/07n9zfz	Sweden	Equestrian at the 1912 Summer Olympics - Dressage, Individual	Bronze medal	Hans von Blixen-Finecke	1912 Summer Olympics
	/m/07w42fx	Austria	Judo at the 2008 Summer Olympics – Men's Extra Lightweight (-60 kg)	Silver medal	Ludwig Paischer	2008 Summer Olympics
	/m/07w42lt	Serbia	Tennis at the 2008 Summer Olympics - Men's Singles	Bronze medal	Novak Djokovic	2008 Summer Olympics
	/m/07b08_5	Cuba	Shooting at the 2004 Summer Olympics - Men's Skeet	Bronze medal	Juan Miguel Rodriguez	2004 Summer Olympics
	/m/07htvf2	United States of America	Swimming at the 1964 Summer Olympics – Women's 400 metre freestyle	Silver medal	Marilyn Ramenofsky	1964 Summer Olympics
	/m/07ftb3v	Brazil	Judo at the 2000 Summer Olympics - Men's Lightweight (73kg)	Silver medal	Tiago Camilo	2000 Summer Olympics
	/m/07gn2jf	United States of America	Swimming at the 1972 Summer Olympics - Women's 200 metre butterfly	Bronze medal	Ellie Daniel	1972 Summer Olympics
	/m/07htv2s	United States of America	Diving at the 1964 Summer Olympics - Men's 3 metre springboard	Gold medal	Kenneth Sitzberger	1964 Summer Olympics
	/m/07k7vdt	Hungary	Gymnastics at the 1964 Summer Olympics - Women's Uneven Bars	Silver medal	Katalin Makray-Schmitt	1964 Summer Olympics
	/m/07bt_d8	Germany	Athletics at the 2000 Summer Olympics – Women's shot put	Bronze medal	Astrid Kumbernuss	2000 Summer Olympics
	/m/07d0h4j	United States of America	Shooting at the 1984 Summer Olympics - Women's 10 metre air rifle	Gold medal	Pat Spurgin	1984 Summer Olympics
	/m/07dtp7r	Soviet Union	Wrestling at the 1972 Summer Olympics - Men's Greco-Roman 90 kg	Gold medal	Valeri Rezantsev	1972 Summer Olympics
	/m/07_440c	Ukraine	Athletics at the 1996 Summer Olympics - Women's triple jump	Gold medal	Inessa Kravets	1996 Summer Olympics
	/m/07jxmbv	Soviet Union	Boxing at the 1968 Summer Olympics - Light Middleweight	Gold medal	Boris Lagutin	1968 Summer Olympics
	/m/079rjdb	Poland	Wrestling at the 1988 Summer Olympics - Men's Greco-Roman Light Flyweight	Silver medal	Andrzej Głąb	1988 Summer Olympics
	/m/07_446_	Italy	Fencing at the 1996 Summer Olympics - Men's Foil, Individual	Gold medal	Alessandro Puccini	1996 Summer Olympics
	/m/07hs030	United States of America	Athletics at the 1968 Summer Olympics - Men's Shot Put	Silver medal	George Woods	1968 Summer Olympics
	/m/07701_2	Russia	Athletics at the 2004 Summer Olympics - Women's Long Jump	Gold medal	Tatyana Lebedeva	2004 Summer Olympics
	/m/07j4ss2	Japan	Gymnastics at the 1984 Summer Olympics – Men's parallel bars	Silver medal	Nobuyuki Kajitani	1984 Summer Olympics
	/m/07jxmql	Soviet Union	Shooting at the 1968 Summer Olympics - Men's 25 metre rapid fire pistol	Bronze medal	Renart Suleimanov	1968 Summer Olympics
	/m/078nkwf	Belarus	Weightlifting at the 2004 Summer Olympics - Women's 63 kg	Bronze medal	Tatsiana Stukalava	2004 Summer Olympics
	/m/06lrr1x	United States of America	Snowboarding at the 2002 Winter Olympics – Women's halfpipe	Gold medal	Kelly Clark	2002 Winter Olympics
	/m/07j074g	West Germany	Shooting at the 1972 Summer Olympics - Men's Skeet	Gold medal	Konrad Wirnhier	1972 Summer Olympics
	/m/079rr29	Russia	Gymnastics at the 2000 Summer Olympics – Men's Vault	Silver medal	Alexei Bondarenko	2000 Summer Olympics
	/m/07702c9	Russia	Shooting at the 2004 Summer Olympics - Women's 50 metre rifle, three positions	Gold medal	Lioubov Galkina	2004 Summer Olympics
	/m/07jxmzf	Soviet Union	Weightlifting at the 1968 Summer Olympics - Men's Heavyweight +90 kg	Gold medal	Leonid Zhabotinsky	1968 Summer Olympics
	/m/07963mr	North Korea	Table Tennis at the 2004 Summer Olympics - Women's Singles	Silver medal	Hyang Mi Kim	2004 Summer Olympics
	/m/07b0slc	Japan	Judo at the 2004 Summer Olympics - Women's 48 kg	Gold medal	Ryoko Tani	2004 Summer Olympics
	/m/07708cs	Ukraine	Judo at the 2004 Summer Olympics - Men's Half Middleweight (81 kg)	Silver medal	Roman Gontiuk	2004 Summer Olympics
	/m/079rn7j	United States of America	Wrestling at the 2000 Summer Olympics - Men's freestyle Bantamweight	Bronze medal	Tom Brands	2000 Summer Olympics
	/m/07fxmfs	Slovakia	Swimming at the 2000 Summer Olympics - Women's 200 metre freestyle	Silver medal	Martina Moravcová	2000 Summer Olympics
	/m/078n_l6	Thailand	Boxing at the 2004 Summer Olympics - Middleweight	Bronze medal	Suriya Prasathinphimai	2004 Summer Olympics
	/m/07htv73	United States of America	Swimming at the 1964 Summer Olympics – Men's 100 metre freestyle	Gold medal	Don Schollander	1964 Summer Olympics
	/m/07glb2_	United States of America	Shooting at the 1972 Summer Olympics - Men's 300 metre rifle, three positions	Gold medal	Lones Wigger	1972 Summer Olympics
	/m/04gc3r9	Croatia	Shooting at the 2008 Summer Olympics - Women's 10 metre air rifle	Bronze medal	Snježana Pejčić	2008 Summer Olympics
	/m/04dq0wf	China	Diving at the 1996 Summer Olympics - Men's 3 metre springboard	Silver medal	Zhuocheng Yu	1996 Summer Olympics
	/m/04g96mz	Russia	Swimming at the 2008 Summer Olympics - Men's 4 x 200 metre freestyle relay	Silver medal	Evgeniy Lagunov,Danila Izotov,Nikita Lobintsev,Mikhail Polishchuk,Alexander Sukhorukov	2008 Summer Olympics
	/m/04gc122	Romania	Fencing at the 2008 Summer Olympics - Men's Sabre, Individual	Bronze medal	Mihai Covaliu	2008 Summer Olympics
	/m/04gc89q	United States of America	Swimming at the 2008 Summer Olympics - Men's 100 metre freestyle	Bronze medal	Jason Lezak	2008 Summer Olympics
	/m/04dp_6v	United Kingdom	Diving at the 2004 Summer Olympics - Men's synchronized 10 metre platform	Silver medal	Leon Taylor,Peter Waterfield	2004 Summer Olympics
	/m/04gc7xz	United States of America	Swimming at the 2008 Summer Olympics - Men's 200 metre individual medley	Bronze medal	Ryan Lochte	2008 Summer Olympics
	/m/0kl4hxs	United Kingdom	Rowing at the 2012 Summer Olympics – Women's double sculls	Gold medal	Katherine Grainger,Anna Bebington	2012 Summer Olympics
	/m/0kfb598	Australia	Swimming at the 2012 Summer Olympics – Women's 200 metre individual medley	Silver medal	Alicia Coutts	2012 Summer Olympics
	/m/0kcsy75	Kazakhstan	Cycling at the 2012 Summer Olympics – Men's road race	Gold medal	Alexander Vinokourov	2012 Summer Olympics
	/m/0kjvcst	Italy	Fencing at the 2012 Summer Olympics - Women's Foil, Individual	Bronze medal	Valentina Vezzali	2012 Summer Olympics
	/m/07ky2r0	Hungary	Weightlifting at the 1972 Summer Olympics - Men's Featherweight 56-60 kg	Bronze medal	Janos Benedek	1972 Summer Olympics
	/m/07q9429	Norway	Speed skating at the 1948 Winter Olympics - Men's 500m	Gold medal	Finn Helgesen	1948 Winter Olympics
	/m/07kktng	Czechoslovakia	Wrestling at the 1964 summer Olympics - Men's Greco-Roman Middleweight	Silver medal	Jiri Kormanik	1964 Summer Olympics
	/m/07c7wb9	Morocco	Boxing at the 1988 Summer Olympics - Featherweight	Bronze medal	Abdelhak Achik	1988 Summer Olympics
	/m/07ngt2x	Czechoslovakia	Gymnastics at the 1936 Summer Olympics - Men's Rings	Gold medal	Alois Hudec	1936 Summer Olympics
	/m/07nd_5l	Czechoslovakia	Gymnastics at the 1968 Summer Olympics – Women's artistic individual all-around	Gold medal	Věra Čáslavská	1968 Summer Olympics
	/m/078n_lj	Thailand	Taekwondo at the 2004 Summer Olympics - Women's 49 kg	Bronze medal	Yaowapa Boorapolchai	2004 Summer Olympics
	/m/07dtnhr	Soviet Union	Rowing at the 1972 Summer Olympics - Men's Single Sculls	Gold medal	Yuri Malishev	1972 Summer Olympics
	/m/07nncsc	France	Archery at the 1900 Summer Olympics - Sur la Perche à la Herse	Silver medal	Auguste Serrurier	1900 Summer Olympics
	/m/07nnmth	Canada	Athletics at the 1912 Summer Olympics - Men's pentathlon	Bronze medal	Frank Lukeman	1912 Summer Olympics
	/m/07nnmzd	Australasia	Swimming at the 1912 Summer Olympics - Women's 100 metre freestyle	Silver medal	Mina Wylie	1912 Summer Olympics
	/m/07mmm53	Australia	Athletics at the 1968 Summer Olympics - Men's 800 metres	Gold medal	Ralph Doubell	1968 Summer Olympics
	/m/07npjbn	United States of America	Gymnastics at the 1904 Summer Olympics - Men's parallel bars	Gold medal	George Eyser	1904 Summer Olympics
	/m/07nnssf	Jamaica	Athletics at the 1948 Summer Olympics – Men's 400 metres	Gold medal	Arthur Wint	1948 Summer Olympics
	/m/07nhtb6	Hungary	Gymnastics at the 1956 Summer Olympics – Women's artistic individual all-around	Silver medal	Ágnes Keleti	1956 Summer Olympics
	/m/07mrmhx	Canada	Shooting at the 1956 Summer Olympics - Men's 50 metre rifle, prone	Gold medal	Gerald Ouellette	1956 Summer Olympics
	/m/07nht7q	United Team of Germany	Wrestling at the 1956 Summer Olympics - Greco-Roman Heavyweight	Silver medal	Wilfried Dietrich	1956 Summer Olympics
	/m/07nv7_4	Sweden	Wrestling at the 1924 Summer Olympics - Men's Freestyle Light Heavyweight	Silver medal	Rudolf Svensson	1924 Summer Olympics
	/m/07mf98v	Italy	Equestrian at the 1972 Summer Olympics - Individual Eventing	Silver medal	Alessandro Argenton	1972 Summer Olympics
	/m/07nnds0	France	Archery at the 1900 Summer Olympics - Au Chapelet 50 metres	Bronze medal	Emile Mercier	1900 Summer Olympics
	/m/07mvkmq	United States of America	Athletics at the 1948 Summer Olympics - Men's discus throw	Bronze medal	Fortune Gordien	1948 Summer Olympics
	/m/07bvd3y	Italy	Swimming at the 2000 Summer Olympics - Men's 200 metre breaststroke	Bronze medal	Davide Rummolo	2000 Summer Olympics
	/m/0770204	Russia	Athletics at the 2004 Summer Olympics - Women's Discus Throw	Gold medal	Natalya Sadova	2004 Summer Olympics
	/m/07glb84	United States of America	Swimming at the 1972 Summer Olympics - Men's 100 metre breaststroke	Silver medal	Tom Bruce	1972 Summer Olympics
	/m/07gn2cb	United States of America	Shooting at the 1972 Summer Olympics - Men's 50 metre rifle, three positions	Silver medal	Lanny Bassham	1972 Summer Olympics
	/m/07nv7b2	France	Shooting at the 1920 Summer Olympics - Men's 300 metre military rifle, prone	Silver medal	Léon Johnson	1920 Summer Olympics
	/m/07nndwj	France	Gymnastics at the 1900 Summer Olympics - Men's artistic individual all-around	Silver medal	Noël Bas	1900 Summer Olympics
	/m/07nnrwx	Philippines	Swimming at the 1928 Summer Olympics - Men's 200 metre breaststroke	Bronze medal	Teofilo Yldefonso	1928 Summer Olympics
	/m/07kzxs5	Sweden	Athletics at the 1964 Summer Olympics - Men's 50 km walk	Bronze medal	Ingvar Pettersson	1964 Summer Olympics
	/m/07ntjrs	Austria	Swimming at the 1900 Summer Olympics - Men's 1000 metre freestyle	Silver medal	Otto Wahle	1900 Summer Olympics
	/m/07nn8l4	Soviet Union	Gymnastics at the 1980 Summer Olympics – Women's Floor	Gold medal	Nellie Kim	1980 Summer Olympics
	/m/07nwl1j	France	Judo at the 1980 Summer Olympics - Open Category	Silver medal	Angelo Parisi	1980 Summer Olympics
	/m/07n6tnl	Italy	Fencing at the 1936 Summer Olympics - Men's Sabre, Individual	Silver medal	Gustavo Marzi	1936 Summer Olympics
	/m/07ngnwk	Italy	Boxing at the 1928 Summer Olympics - Men's middleweight	Gold medal	Piero Toscani	1928 Summer Olympics
	/m/07gz3m9	United Kingdom	Swimming at the 1984 Summer Olympics - Women's 400 metre freestyle	Silver medal	Sarah Hardcastle	1984 Summer Olympics
	/m/07nwlcg	Mongolia	Wrestling at the 1980 Summer Olympics - Men's Freestyle Welterweight	Silver medal	Jamtsying Davaajav	1980 Summer Olympics
	/m/07mhm0g	Hungary	athletics at the 1968 Summer Olympics - Men's Hammer Throw	Gold medal	Gyula Zsivótzky	1968 Summer Olympics
	/m/07gz3zm	China	Weightlifting at the 1984 Summer Olympics - Men's Bantamweight 52-56 kg	Gold medal	Wu Shude	1984 Summer Olympics
	/m/07k0m_n	German Democratic Republic	Weightlifting at the 1988 Summer Olympics - Men's Heavyweight 100-110 kg	Bronze medal	Ronny Weller	1988 Summer Olympics
	/m/0799zlr	China		Silver medal	Xia Liu	2004 Summer Olympics
	/m/07963xb	Belgium	Judo at the 2004 Summer Olympics - Women's 52 kg	Bronze medal	Ilse Heylen	2004 Summer Olympics
	/m/07ksw1q	United States of America	Cycling at the 1952 Summer Olympics - Men's sprint		Steven Hromjak	1952 Summer Olympics
	/m/07n668y	United States of America	Wrestling at the 1928 Summer Olympics - Men's Freestyle Welterweight	Silver medal	Lloyd Appleton	1928 Summer Olympics
	/m/07bxd1s	Ukraine	Boxing at the 2000 Summer Olympics Bantamweight	Bronze medal	Sergey Danilchenko	2000 Summer Olympics
	/m/07npkrm	German Democratic Republic	Swimming at the 1980 Summer Olympics - Women's 400 metre freestyle	Bronze medal	Carmela Schmidt	1980 Summer Olympics
	/m/07fp6l7	Romania	Canoeing at the 1984 Summer Olympics - Men's C-1 500 metres	Bronze medal	Costicǎ Olaru	1984 Summer Olympics
	/m/079ytyt	Cuba	Boxing at the 2000 Summer Olympics - Lightweight	Gold medal	Mario César Kindelán Mesa	2000 Summer Olympics
	/m/07npkq1	German Democratic Republic	Swimming at the 1980 Summer Olympics - Women's 100 metre freestyle	Bronze medal	Ines Diers	1980 Summer Olympics
	/m/07k0m6k	German Democratic Republic	Athletics at the 1988 Summer Olympics - Men's 50 km walk	Silver medal	Ronald Weigel	1988 Summer Olympics
	/m/07fdl81	Thailand	Weightlifting at the 2000 Summer Olympics – Women's 58 kg	Bronze medal	Khassaraporn Suta	2000 Summer Olympics
	/m/07j4ssf	Japan	Gymnastics at the 1984 Summer Olympics – Men's vault	Silver medal	Shinji Morisue	1984 Summer Olympics
	/m/06vyxky	Japan	Ski jumping at the 1998 Winter Olympics - Large Hill	Gold medal	Kazuyoshi Funaki	1998 Winter Olympics
	/m/07qt1mj	United Kingdom	Field hockey at the 1992 Summer Olympics		John Shaw	1992 Summer Olympics
	/m/07fb_tg	Uzbekistan	Wrestling at the 2000 Summer Olympics - Men's freestyle Super Heavyweight	Silver medal	Artur Taymazov	2000 Summer Olympics
	/m/07n7pvy	United States of America	Diving at the 1960 Summer Olympics - Women's 10 metre platform	Silver medal	Paula Jean Myers-Pope	1960 Summer Olympics
	/m/07nhx9x	Soviet Union	Cycling at the 1980 Summer Olympics - Men's Sprint	Bronze medal	Sergei Kopylov	1980 Summer Olympics
	/m/07fb_j1	Turkey	Wrestling at the 2000 Summer Olympics - Men's Greco-Roman Middleweight	Gold medal	Hamza Yerlikaya	2000 Summer Olympics
	/m/07npfwv	United States of America	Athletics at the 1900 Summer Olympics - Men's 110 metre hurdles	Bronze medal	Frederick Moloney	1900 Summer Olympics
	/m/07nnp65	Bulgaria	Wrestling at the 1960 Summer Olympics - Men's Freestyle Bantamweight	Silver medal	Nejdet Zalev	1960 Summer Olympics
	/m/079rqqv	Russia	Athletics at the 2000 Summer Olympics - Men's 20 km walk	Bronze medal	Vladimir Andreyev	2000 Summer Olympics
	/m/07ngtc9	New Zealand	Athletics at the 1936 Summer Olympics – Men's 1500 metres	Gold medal	Jack Lovelock	1936 Summer Olympics
	/m/07n93lk	United States of America	Athletics at the 1956 Summer Olympics - Men's Decathlon	Silver medal	Rafer Johnson	1956 Summer Olympics
	/m/07nwl7f	Denmark	Cycling at the 1980 Summer Olympics - Men's Individual Pursuit	Bronze medal	Hans-Henrik Ørsted	1980 Summer Olympics
	/m/07b0svr	France	Fencing at the 2004 Summer Olympics - Women's Épée, Individual	Silver medal	Laura Flessel-Colovic	2004 Summer Olympics
	/m/07pm_ks	United States of America	Figure skating at the 1928 Winter Olympics - Women's Singles	Bronze medal	Beatrix Loughran	1928 Winter Olympics
	/m/07nncy_	France	Fencing at the 1900 Summer Olympics - Men's foil	Silver medal	Henri Masson	1900 Summer Olympics
	/m/07j06k0	German Democratic Republic	Athletics at the 1972 Summer Olympics - Women's 100 metres hurdles	Gold medal	Annelie Ehrhardt	1972 Summer Olympics
	/m/07c7wk3	Portugal	Athletics at the 1988 Summer Olympics - Women's Marathon	Gold medal	Rosa Mota	1988 Summer Olympics
	/m/09kkgcv	Nigeria	Football at the 1996 Summer Olympics - Men's tournament	Gold medal	Kingsley Obiekwu,Uche Okechukwu,Victor Ikpeba,Celestine Babayaro,Emmanuel Amuneke,Wilson Oruma,Taribo West,Daniel Amokachi,Jay-Jay Okocha,Tijjani Babangida,Emmanuel Babayaro,Abiodun Obafemi,Garba Lawal,Teslim Fatusi,Dosu Joseph,Sunday Oliseh,Mobi Oparaku,Nwankwo Kanu	1996 Summer Olympics
	/m/09k0glt	Kazakhstan	Shooting at the 1996 Summer Olympics - Men's 50 metre rifle, three positions	Silver medal	Sergey Belyayev	1996 Summer Olympics
	/m/09cwhc1	United States of America	Athletics at the 2004 Summer Olympics - Men's 4 x 100 metres relay	Silver medal	Darvis Patton,Maurice Greene,Shawn Crawford,Coby Miller,Justin Gatlin	2004 Summer Olympics
	/m/097pl5n	Germany	Athletics at the 1936 Summer Olympics – Men's 4x100 metre relay	Bronze medal	Erich Borchmeyer,Erwin Gillmeister,Gerd Hornberger,Wilhelm Leichum	1936 Summer Olympics
	/m/0972hg5	United States of America	Diving at the 1956 Summer Olympics - Women's 3 metre springboard	Gold medal	Patricia McCormick	1956 Summer Olympics
	/m/0910ss4	United States of America	Swimming at the 1984 Summer Olympics - Men's 100 metre backstroke	Silver medal	Dave Wilson	1984 Summer Olympics
	/m/093k824	South Korea	Boxing at the 2008 Summer Olympics - Welterweight	Bronze medal	Kim Jung-Joo	2008 Summer Olympics
	/m/09vb0yn	Italy	Figure skating at the 2010 Winter Olympics – Pair skating		Yannick Kocon,Nicole Della Monica	2010 Winter Olympics
	/m/09dsjls	Switzerland	Gymnastics at the 1904 Summer Olympics - Men's triathlon	Gold medal	Adolf Spinnler	1904 Summer Olympics
	/m/0b4_hth	United States of America	Alpine skiing at the 2010 Winter Olympics – Women's Super Combined	Silver medal	Julia Mancuso	2010 Winter Olympics
	/m/0b4_hm0	United States of America	Snowboarding at the 2010 Winter Olympics – Women's halfpipe	Bronze medal	Kelly Clark	2010 Winter Olympics
	/m/0b6_vzc	Norway	Cross-country skiing at the 2010 Winter Olympics – Women's 30 kilometre classical	Silver medal	Marit Bjørgen	2010 Winter Olympics
	/m/08nbh3h	Jamaica	Athletics at the 1996 Summer Olympics – Women's 100 metres	Silver medal	Merlene Ottey	1996 Summer Olympics
	/m/08vzd2d	Switzerland	Rowing at the 1996 Summer Olympics - Men's Single Sculls	Gold medal	Xeno Müller	1996 Summer Olympics
	/m/096qttp	China	Diving at the 2000 Summer Olympics - Men's 10 metre platform	Silver medal	Hu Jia	2000 Summer Olympics
	/m/09tmzp8	United Kingdom	Rowing at the 2000 Summer Olympics – Men's coxless fours	Gold medal	James Cracknell,Steve Redgrave,Matthew Pinsent,Tim Foster	2000 Summer Olympics
	/m/094tv9r	France	Boxing at the 2008 Summer Olympics - Lightweight	Silver medal	Daouda Sow	2008 Summer Olympics
	/m/09k3v32	United Kingdom	Shooting at the 1908 Summer Olympics - Men's single-shot running deer	Bronze medal	Alexander Rogers	1908 Summer Olympics
	/m/08rltkt	Italy	Fencing at the 1936 Summer Olympics - Men's Épée, Individual	Bronze medal	Giancarlo Cornaggia Medici	1936 Summer Olympics
	/m/0988rxf	France	Cycling at the 1924 Summer Olympics – Men's Individual Time Trial	Bronze medal	René Hamel	1924 Summer Olympics
	/m/0kthpf4	Germany	Fencing at the 2012 Summer Olympics - Men's team foil	Bronze medal	Peter Joppich,André Weßels,Benjamin Kleibrink,Sebastian Bachmann	2012 Summer Olympics
	/m/0lctdyl	China	Wrestling at the 2012 Summer Olympics – Women's freestyle 63 kg	Silver medal	Jing Ruixue	2012 Summer Olympics
	/m/0kx66z8	China	Athletics at the 2012 Summer Olympics - Men's 50 km walk	Bronze medal	Si Tianfeng	2012 Summer Olympics
	/m/0krwyqz	United Kingdom	Boxing at the 2012 Summer Olympics – Men's super heavyweight	Gold medal	Anthony Joshua	2012 Summer Olympics
	/m/0lfl9v2	Slovakia	Shooting at the 2012 Summer Olympics - Women's Trap	Silver medal	Zuzana Štefečeková	2012 Summer Olympics
	/m/0kv_k5s	Czech Republic	Canoeing at the 2012 Summer Olympics – Men's K-4 1000 metres	Bronze medal	Lukas Trefil,Josef Dostál,Daniel Havel,Jan Štěrba	2012 Summer Olympics
