Men's 100 metre running deer, single/double shots	/m/09k7r3f	Shooting sports		1956 Summer Olympics,1952 Summer Olympics	Shooting at the 1956 Summer Olympics - Running Deer, Single & Double Shot,Shooting at the 1952 Summer Olympics - Running Deer, Single & Double Shot	
Men's synchronized 3 metre springboard	/m/04f9lc8	Diving		2012 Summer Olympics	Diving at the 2012 Summer Olympics – Men's synchronized 3 metre springboard,Diving at the 2000 Summer Olympics - Men's synchronized 3 metre springboard,Diving at the 2004 Summer Olympics - Men's synchronized 3 metre springboard	
Women's Sabre team	/m/04fk3d1	Fencing		2008 Summer Olympics	Fencing at the 2008 Summer Olympics - Women's team sabre	
Women's 400m individual medley	/m/04fk2w9	Swimming		2000 Summer Olympics,1980 Summer Olympics,1992 Summer Olympics,2008 Summer Olympics,2012 Summer Olympics,1972 Summer Olympics,1984 Summer Olympics,1976 Summer Olympics,2004 Summer Olympics,1996 Summer Olympics,1964 Summer Olympics,1968 Summer Olympics,1988 Summer Olympics	Swimming at the 1992 Summer Olympics - Women's 400 metre Individual Medley,Swimming at the 1964 Summer Olympics – Women's 400 metre individual medley,Swimming at the 2004 Summer Olympics - Women's 400 metre Individual Medley,Swimming at the 1980 Summer Olympics - Women's 400 metre Individual Medley,Swimming at the 1984 Summer Olympics - Women's 400 metre Individual Medley,Swimming at the 1996 Summer Olympics - Women's 400 metre Individual Medley,Swimming at the 1988 Summer Olympics – Women's 400 metre individual medley,Swimming at the 2000 Summer Olympics - Women's 400 metre Individual Medley,Swimming at the 2012 Summer Olympics – Women's 400 metre individual medley,Swimming at the 1968 Summer Olympics - Women's 400 metre individual medley,Swimming at the 1972 Summer Olympics - Women's 400 metre individual medley,Swimming at the 1976 Summer Olympics - Women's 400 metre Individual Medley,Swimming at the 2008 Summer Olympics - Women's 400 metre Individual Medley	
Men's Judo, + 100kg (heavyweight)	/m/04fk2gb	Judo		2012 Summer Olympics,2008 Summer Olympics,2000 Summer Olympics,2004 Summer Olympics	Judo at the 2000 Summer Olympics - Men's Heavyweight (+100 kg),Judo at the 2004 Summer Olympics - Men's Heavyweight (+100 kg),Judo at the 2012 Summer Olympics – Men's +100 kg,Judo at the 2008 Summer Olympics – Men's Heavyweight (+100 kg)	
Men's Large hill individual	/m/07rcjwr	Ski jumping		1936 Winter Olympics,1968 Winter Olympics,1972 Winter Olympics,1984 Winter Olympics,1964 Winter Olympics,1992 Winter Olympics,1960 Winter Olympics,1924 Winter Olympics,1994 Winter Olympics,1976 Winter Olympics,1928 Winter Olympics,2006 Winter Olympics,1932 Winter Olympics,1998 Winter Olympics,1948 Winter Olympics,1952 Winter Olympics,2002 Winter Olympics,1980 Winter Olympics,1988 Winter Olympics,1956 Winter Olympics	Ski jumping at the 2002 Winter Olympics - Large Hill,Ski jumping at the 1998 Winter Olympics - Large Hill,Ski Jumping at the 1984 Winter Olympics - Large Hill,Ski Jumping at the 1948 Winter Olympics - Large Hill,Ski Jumping at the 1964 Winter Olympics - Large Hill,Ski Jumping at the 1956 Winter Olympics - Large Hill,Ski Jumping at the 1932 Winter Olympics - Large Hill,Ski Jumping at the 1992 Winter Olympics -  Large Hill,Ski Jumping at the 1980 Winter Olympics - Large Hill,Ski Jumping at the 1968 Winter Olympics - Large Hill,Ski Jumping at the 1952 Winter Olympics - Large Hill,Ski Jumping at the 1988 Winter Olympics - Large Hill,Ski jumping at the 2006 Winter Olympics - Large Hill,Ski Jumping at the 1994 Winter Olympics - Large Hill,Ski jumping at the 1928 Winter Olympics - Large Hill,Ski Jumping at the 1972 Winter Olympics - Large Hill,Ski Jumping at the 1960 Winter Olympics - Large Hill,Ski Jumping at the 1936 Winter Olympics - Large Hill,Ski jumping at the 1924 Winter Olympics - Large Hill,Ski Jumping at the 1976 Winter Olympics - Large Hill	
Men's 880yds Freestyle	/m/07nvddx	Swimming		1904 Summer Olympics	Swimming at the 1904 Summer Olympics - Men's 880 yard freestyle	
Men's Freestyle Wresetling, Welterweight 65.8-71.7kg	/m/07nvdjt	Freestyle wrestling		1904 Summer Olympics	Wrestling at the 1904 Summer Olympics - Men's freestyle welterweight	
56-Pound Weight Throw	/m/07nb5dg	Track and field athletics		1920 Summer Olympics,1904 Summer Olympics	Athletics at the 1920 Summer Olympics - Men's 56 pound weight throw,Athletics at the 1904 Summer Olympics - Men's 56 pound weight throw	
Men's Freestyle Wrestling, Heavyweight +87	/m/07mrmgy	Freestyle wrestling		1924 Summer Olympics,1936 Summer Olympics,1948 Summer Olympics,1928 Summer Olympics,1952 Summer Olympics,1932 Summer Olympics,1956 Summer Olympics,1960 Summer Olympics	Wrestling at the 1960 Summer Olympics - Men's Freestyle Heavyweight,Wrestling at the 1932 Summer Olympics - Men's Freestyle Heavyweight,Wrestling at the 1928 Summer Olympics - Men's Freestyle Heavyweight,Wrestling at the 1956 Summer Olympics - Men's Freestyle Heavyweight,Wrestling at the 1936 Summer Olympics - Men's Freestyle Heavyweight,Wrestling at the 1948 Summer Olympics - Men's Freestyle Heavyweight,Wrestling at the 1952 Summer Olympics - Men's Freestyle Heavyweight,Wrestling at the 1924 Summer Olympics - Men's Freestyle Heavyweight	
Men's Weightlifting, 99 - 108 kg	/m/07_4714	Weightlifting		1996 Summer Olympics	Weightlifting at the 1996 Summer Olympics - Men's 99 - 108 kg	
Men's Greco-Roman Wrestling, Featherweight 58-63 kg	/m/09g24zc	Greco-Roman wrestling		2000 Summer Olympics	Wrestling at the 2000 Summer Olympics - Men's Greco-Roman Featherweight	
Men's Judo, 93kg (Half Heavyweight)	/m/07h_6bb	Judo		1976 Summer Olympics,1972 Summer Olympics	Judo at the 1976 Summer Olympics - Men's Half-Heavyweight (93kg),Judo at the 1972 Summer Olympics - Men's Half-Heavyweight (93kg)	
Men's basketball	/m/04fk318	Basketball		2008 Summer Olympics,2012 Summer Olympics	Basketball at the 1972 Summer Olympics,Basketball at the 2004 Summer Olympics - Men's basketball,Basketball at the 1952 Summer Olympics,Basketball at the 1956 Summer Olympics,Basketball at the 1948 Summer Olympics,Basketball at the 1976 Summer Olympics,Men's Basketball, 1996 Summer Olympics,Basketball at the 1980 Summer Olympics,Basketball at the 2012 Summer Olympics – Men,Basketball at the 1996 Summer Olympics – Men’s,Basketball at the 1984 Summer Olympics,Basketball at the 1960 Summer Olympics,Basketball at the 1992 Summer Olympics,Basketball at the 1936 Summer Olympics,Basketball at the 2008 Summer Olympics - Men,Basketball at the 1988 Summer Olympics - Men's tournament,Basketball at the 1968 Summer Olympics,Basketball at the 2000 Summer Olympics - Men,Basketball at the 1964 Summer Olympics	
Women's trampoline	/m/04fk2wy	Trampoline		2008 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics,2000 Summer Olympics	Gymnastics at the 2004 Summer Olympics - Women's Trampoline,Gymnastics at the 2008 Summer Olympics - Women's trampoline,Gymnastics at the 2000 Summer Olympics – Women's trampoline,Gymnastics at the 2012 Summer Olympics – Women's trampoline	
Men's Judo, 65-71kg (Lightweight)	/m/04fm4xf	Judo		1984 Summer Olympics,1996 Summer Olympics,1988 Summer Olympics,1992 Summer Olympics,1980 Summer Olympics	Judo at the 1980 Summer Olympics - Men's Lightweight (71kg),Judo at the 1984 Summer Olympics - Men's Lightweight (71kg),Judo at the 1988 Summer Olympics - Men's Lightweight (71kg),Judo at the 1996 Summer Olympics - Men's Lightweight (71kg),Judo at the 1992 Summer Olympics - Men's Lightweight  (71kg)	
Platform diving	/m/04f9lfv	Diving		1904 Summer Olympics	Diving at the 1904 Summer Olympics - Platform	
Men's Trap	/m/04fk3mk	Shooting sports		2008 Summer Olympics,1996 Summer Olympics,2000 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Shooting at the 2004 Summer Olympics - Men's Trap,Shooting at the 2000 Summer Olympics - Men's Trap,Shooting at the 2008 Summer Olympics - Men's Trap,Shooting at the 1996 Summer Olympics - Men's Trap,Shooting at the 2012 Summer Olympics - Men's Trap	
Men's Freestyle Wrestling, Lightweight 60-67.5kg	/m/07njv_j	Freestyle wrestling		1920 Summer Olympics	Wrestling at the 1920 Summer Olympics - Men's freestyle lightweight	
Croquet, Singles (1 Ball)	/m/07nncwh	Croquet		1900 Summer Olympics	Croquet at the 1900 Summer Olympics - Singles, one ball	
Masters Épée	/m/07nnc_x	Fencing		1900 Summer Olympics	Fencing at the 1900 Summer Olympics - Men's masters épée	
Badminton - Men's doubles	/m/0kgbcs4	Badminton		2008 Summer Olympics,2012 Summer Olympics	Badminton at the 2008 Summer Olympics - Men's doubles,Badminton at the 2012 Summer Olympics – Men's doubles	
Men's Track Cycling, 50km	/m/07njw4d	Track cycling		1924 Summer Olympics,1920 Summer Olympics	Cycling at the 1920 Summer Olympics - Men's 50 kilometres,Cycling at the 1924 Summer Olympics – Men's 50 kilometres	
Men's Greco-Roman Wrestling, Heavyweight 90-100kg	/m/07ylfjb	Greco-Roman wrestling		1992 Summer Olympics,1980 Summer Olympics,1972 Summer Olympics,1996 Summer Olympics,1984 Summer Olympics,1988 Summer Olympics,1976 Summer Olympics	Wrestling at the 1984 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1992 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1988 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1972 Summer Olympics - Men's Greco-Roman 100 kg,Wrestling at the 1980 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1976 Summer Olympics - Men's Greco-Roman Heavyweight	
Men's Greco-Roman Wrestling, Bantamweight -56kg	/m/07mxbcn	Greco-Roman wrestling		1936 Summer Olympics,1932 Summer Olympics	Wrestling at the 1932 Summer Olympics - Greco-Roman Bantamweight,Wrestling  at the 1936 Summer Olympics - Greco-Roman Bantamweight	
Men's Greco-Roman Wrestling, Welterweight 66 - 74kg	/m/04fk3f4	Greco-Roman wrestling		2008 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Wrestling at the 2008 Summer Olympics - Men's Greco-Roman Welterweight,Wrestling at the 2012 Summer Olympics – Men's Greco-Roman 74 kg,Wrestling at the 2004 Summer Olympics - Men's Greco-Roman Welterweight	
Women's Double sculls	/m/04fk2zx	Rowing		2012 Summer Olympics,2008 Summer Olympics	Rowing at the 2012 Summer Olympics – Women's double sculls,Rowing at the 2008 Summer Olympics - Women's double sculls	
Men's Hammer throw	/m/04fk300	Track and field athletics		1956 Summer Olympics,1984 Summer Olympics,1936 Summer Olympics,1952 Summer Olympics,1928 Summer Olympics,1912 Summer Olympics,1972 Summer Olympics,1996 Summer Olympics,1976 Summer Olympics,1924 Summer Olympics,1920 Summer Olympics,2000 Summer Olympics,2008 Summer Olympics,1960 Summer Olympics,1948 Summer Olympics,1980 Summer Olympics,1932 Summer Olympics,1988 Summer Olympics,1900 Summer Olympics,1992 Summer Olympics,1968 Summer Olympics,1964 Summer Olympics,1904 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics,1908 Summer Olympics	Athletics at the 1924 Summer Olympics - Men's hammer throw,Athletics at the 1976 Summer Olympics - Men's Hammer Throw,Athletics at the 1984 Summer Olympics - Men's hammer throw,Athletics at the 2008 Summer Olympics - Men's hammer throw,Athletics at the 1952 Summer Olympics - Men's Hammer Throw,Athletics at the 1912 Summer Olympics - Men's hammer throw,Athletics at the 1904 Summer Olympics - Men's hammer throw,Athletics at the 1936 Summer Olympics – Men's hammer throw,Athletics at the 1932 Summer Olympics - Men's hammer throw,Athletics at the 1992 Summer Olympics - Men's hammer throw,Athletics at the 1980 Summer Olympics - Men's hammer throw,Athletics at the 1948 Summer Olympics – Men's hammer throw,Athletics at the 2012 Summer Olympics – Men's hammer throw,Athletics at the 2004 Summer Olympics - Men's Hammer Throw,athletics at the 1968 Summer Olympics - Men's Hammer Throw,Athletics at the 1956 Summer Olympics - Men's hammer throw,Athletics at the 1960 Summer Olympics – Men's hammer throw,Athletics at the 2000 Summer Olympics - Men's hammer throw,Athletics at the 1920 Summer Olympics - Men's hammer throw,Athletics at the 1900 Summer Olympics - Men's hammer throw,Athletics at the 1928 Summer Olympics - Men's hammer throw,Athletics at the 1996 Summer Olympics - Men's hammer throw,Athletics at the 1908 Summer Olympics - Men's hammer throw,Athletics at the 1964 Summer Olympics - Men's hammer throw,Athletics at the 1972 Summer Olympics - Men's Hammer Throw,Athletics at the 1988 Summer Olympics - Men's hammer throw	
Women's Individual Triathlon	/m/04fk2r7	Triathlon		2008 Summer Olympics,2000 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Triathlon at the 2000 Summer Olympics - Women's Triathlon,Triathlon at the 2012 Summer Olympics - Women's Triathlon,Triathlon at the 2008 Summer Olympics - Women's Triathlon,Triathlon at the 2004 Summer Olympics - Women's Triathlon	
Plunge for distance	/m/04f9lg0	Diving		1904 Summer Olympics	Diving at the 1904 Summer Olympics - Plunge for distance	
Women's Freestyle Wrestling, Lightweight 48 - 55kg	/m/04fk3fg	Freestyle wrestling		2004 Summer Olympics,2012 Summer Olympics,2008 Summer Olympics	Wrestling at the 2004 Summer Olympics - Women's Freestyle Lightweight,Wrestling at the 2008 Summer Olympics - Women's Freestyle Lightweight,Wrestling at the 2012 Summer Olympics – Women's freestyle 55 kg	
Men's Triple jump	/m/04fk32_	Track and field athletics		1960 Summer Olympics,1920 Summer Olympics,1972 Summer Olympics,1936 Summer Olympics,1992 Summer Olympics,1912 Summer Olympics,1984 Summer Olympics,2012 Summer Olympics,1932 Summer Olympics,1896 Summer Olympics,1908 Summer Olympics,1900 Summer Olympics,1976 Summer Olympics,1996 Summer Olympics,1928 Summer Olympics,1956 Summer Olympics,1924 Summer Olympics,1952 Summer Olympics,2004 Summer Olympics,1980 Summer Olympics,1904 Summer Olympics,1964 Summer Olympics,2008 Summer Olympics,1988 Summer Olympics,1948 Summer Olympics,2000 Summer Olympics,1968 Summer Olympics	Athletics at the 1908 Summer Olympics - Men's triple jump,Athletics at the 1952 Summer Olympics - Men's triple jump,Athletics at the 1932 Summer Olympics - Men's triple jump,Athletics at the 1960 Summer Olympics - Men's triple jump,Athletics at the 1896 Summer Olympics - Men's triple jump,Athletics at the 1984 Summer Olympics - Men's triple jump,Athletics at the 1900 Summer Olympics - Men's triple jump,Athletics at the 1976 Summer Olympics - Men's Triple Jump,Athletics at the 1936 Summer Olympics – Men's triple jump,Athletics at the 1968 Summer Olympics - Men's Triple Jump,Athletics at the 1948 Summer Olympics - Men's triple jump,Athletics at the 2012 Summer Olympics – Men's triple jump,Athletics at the 1972 Summer Olympics - Men's Triple Jump,Athletics at the 1956 Summer Olympics - Men's triple jump,Athletics at the 1988 Summer Olympics - Men's triple jump,Athletics at the 1992 Summer Olympics - Men's triple jump,Athletics at the 1964 Summer Olympics - Men's triple jump,Athletics at the 2000 Summer Olympics - Men's triple jump,Athletics at the 2008 Summer Olympics - Men's triple jump,Athletics at the 2004 Summer Olympics - Men's Triple Jump,Athletics at the 1996 Summer Olympics - Men's triple jump,Athletics at the 1904 Summer Olympics - Men's triple jump,Athletics at the 1980 Summer Olympics - Men's triple jump,Athletics at the 1928 Summer Olympics - Men's triple jump,Athletics at the 1920 Summer Olympics - Men's triple jump,Athletics at the 1912 Summer Olympics - Men's triple jump,Athletics at the 1924 Summer Olympics - Men's triple jump	
Men's Taekwondo, Lightweight 58 - 68 kg	/m/04fk2tf	Taekwondo		2000 Summer Olympics,2008 Summer Olympics,2012 Summer Olympics,2004 Summer Olympics	Taekwondo at the 2008 Summer Olympics - Men's 68 kg,Taekwondo at the 2012 Summer Olympics – Men's 68 kg,Taekwondo at the 2000 Summer Olympics - Men's 68 kg,Taekwondo at the 2004 Summer Olympics - Men's 68 kg	
Men's Freestyle Wrestling, Lightweight 60-66 kg	/m/04fk3fy	Freestyle wrestling		2004 Summer Olympics,2008 Summer Olympics,2012 Summer Olympics	Wrestling at the 2004 Summer Olympics - Men's Freestyle Lightweight,Wrestling at the 2012 Summer Olympics – Men's freestyle 66 kg,Wrestling at the 2008 Summer Olympics - Men's Freestyle Lightweight	
Men's Boxing, Middleweight 69 - 75 kg	/m/04fk2j6	Boxing		2008 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Boxing at the 2012 Summer Olympics – Men's middleweight,Boxing at the 2004 Summer Olympics - Middleweight,Boxing at the 2008 Summer Olympics - Middleweight	
Men's Track cycling, Team Pursuit (4000m)	/m/04fk2s0	Track cycling		2012 Summer Olympics,2008 Summer Olympics	Cycling at the 2008 Summer Olympics - Men's team pursuit,Cycling at the 1908 Summer Olympics - Men's team pursuit,Cycling at the 2012 Summer Olympics – Men's team pursuit	
Men's Athletics, 400m hurdles	/m/04fk2tl	Track and field athletics		1908 Summer Olympics,1984 Summer Olympics,1964 Summer Olympics,1972 Summer Olympics,1924 Summer Olympics,1952 Summer Olympics,1936 Summer Olympics,1932 Summer Olympics,1948 Summer Olympics,2000 Summer Olympics,1992 Summer Olympics,1900 Summer Olympics,1904 Summer Olympics,1980 Summer Olympics,1988 Summer Olympics,2012 Summer Olympics,1928 Summer Olympics,1976 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics,1968 Summer Olympics,1996 Summer Olympics,1920 Summer Olympics,1956 Summer Olympics,1960 Summer Olympics	Athletics at the 1988 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1956 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1972 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1952 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1976 Summer Olympics - Men's 400 metre hurdles,Athletics at the 2004 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1936 Summer Olympics – Men's 400 metre hurdles,Athletics at the 2012 Summer Olympics – Men's 400 metres hurdles,Athletics at the 1968 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1996 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1960 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1920 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1924 Summer Olympics – Men's 400 metre hurdles,Athletics at the 1964 Summer Olympics - Men's 400 metre hurdles,Athletics at the 2000 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1900 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1948 Summer Olympics – Men's 400 metre hurdles,Athletics at the 1904 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1928 Summer Olympics – Men's 400 metre hurdles,Athletics at the 1992 Summer Olympics - Men's 400 metre hurdles,Athletics at the 2008 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1980 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1908 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1932 Summer Olympics - Men's 400 metre hurdles,Athletics at the 1984 Summer Olympics - Men's 400 metre hurdles	
Men's Weightlifting, Bantamweight  -56kg	/m/04fk2bx	Weightlifting		2000 Summer Olympics,1968 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics,1952 Summer Olympics,1960 Summer Olympics,2008 Summer Olympics,1948 Summer Olympics,1956 Summer Olympics,1964 Summer Olympics	Weightlifting at the 1960 Summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 2004 Summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 2008 Summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 2012 Summer Olympics – Men's 56 kg,Weightlifting at the 1952 Summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 1956 Summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 1968 Summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 1964 summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 2000 Summer Olympics - Men's Bantamweight -56 kg,Weightlifting at the 1948 Summer Olympics - Men's Bantamweight -56 kg	
Men's 20km walk	/m/04fk371	Track and field athletics		1972 Summer Olympics,1968 Summer Olympics,1960 Summer Olympics,1980 Summer Olympics,1964 Summer Olympics,1992 Summer Olympics,2008 Summer Olympics,1976 Summer Olympics,1996 Summer Olympics,1984 Summer Olympics,2012 Summer Olympics,1956 Summer Olympics,1988 Summer Olympics,2004 Summer Olympics,2000 Summer Olympics	Athletics at the 2004 Summer Olympics - Men's 20 km Walk,Athletics at the 1988 Summer Olympics - Men's 20 km walk,Athletics at the 1960 Summer Olympics - Men's 20 km Walk,Athletics at the 2008 Summer Olympics - Men's 20 km walk,Athletics at the 1972 Summer Olympics - Men's 20 km Walk,Athletics at the 1984 Summer Olympics - Men's 20 km walk,Athletics at the 1980 Summer Olympics - Men's 20 km walk,Athletics at the 1956 Summer Olympics - Men's 20 km walk,Athletics at the 1996 Summer Olympics - Men's 20 km walk,Athletics at the 1964 Summer Olympics - Men's 20 km walk,Athletics at the 2000 Summer Olympics - Men's 20 km walk,Athletics at the 1968 Summer Olympics - Men's 20 km Walk,Athletics at the 1992 Summer Olympics - Men's 20 km walk,Athletics at the 1976 Summer Olympics - Men's 20 km Walk,Athletics at the 2012 Summer Olympics – Men's 20 kilometres walk	
Women's 400m freestyle	/m/04fk2tx	Swimming		1976 Summer Olympics,1948 Summer Olympics,2004 Summer Olympics,1992 Summer Olympics,1936 Summer Olympics,1956 Summer Olympics,1996 Summer Olympics,1972 Summer Olympics,1932 Summer Olympics,2008 Summer Olympics,1920 Summer Olympics,1964 Summer Olympics,1952 Summer Olympics,1924 Summer Olympics,2012 Summer Olympics,1980 Summer Olympics,1928 Summer Olympics,1960 Summer Olympics,1988 Summer Olympics,2000 Summer Olympics,1984 Summer Olympics,1968 Summer Olympics	Swimming at the 1996 Summer Olympics - Women's 400 metre freestyle,Swimming at the 2000 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1972 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1936 Summer Olympics - Women's 400 metre freestyle,Swimming at the 2012 Summer Olympics – Women's 400 metre freestyle,Swimming at the 2008 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1924 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1948 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1960 Summer Olympics – Women's 400 metre freestyle,Swimming at the 1956 Summer Olympics – Women's 400 metre freestyle,Swimming at the 1988 Summer Olympics - Women's 400 metre freestyle,Swimming at the 2004 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1992 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1964 Summer Olympics – Women's 400 metre freestyle,Swimming at the 1968 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1976 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1952 Summer Olympics - 400 metre Freestyle Women,Swimming at the 1928 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1932 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1984 Summer Olympics - Women's 400 metre freestyle,Swimming at the 1980 Summer Olympics - Women's 400 metre freestyle	
Men's 4x400 metres relay	/m/03w8ggr	Track and field athletics		1972 Summer Olympics,2012 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics	Athletics at the 1924 Summer Olympics – Men's 4x400 metre relay,Athletics at the 1972 Summer Olympics - Men's 4 x 400 metres relay,Athletics at the 2008 Summer Olympics - Men's 4x400 metre relay,Athletics at the 2012 Summer Olympics - Men's 4x400 metre relay	
Men's Archery, individual	/m/04fk38m	Archery		1996 Summer Olympics,1976 Summer Olympics,1980 Summer Olympics,1972 Summer Olympics,2004 Summer Olympics,1984 Summer Olympics,1908 Summer Olympics,1900 Summer Olympics,1992 Summer Olympics,1920 Summer Olympics,2012 Summer Olympics,2000 Summer Olympics,1904 Summer Olympics,2008 Summer Olympics,1988 Summer Olympics	Archery at the 1992 Summer Olympics - Men's individual,Archery at the 1980 Summer Olympics - Men's Individual,Archery at the 1984 Summer Olympics - Men's Individual,Archery at the 1976 Summer Olympics - Men's Individual,Archery at the 2004 Summer Olympics - Men's individual,Archery at the 1988 Summer Olympics - Men's individual,Archery at the 1972 Summer Olympics – Men's individual,Archery at the 1996 Summer Olympics - Men's individual,Archery at the 2008 Summer Olympics - Men's individual,Archery at the 2012 Summer Olympics – Men's individual,Archery at the 2000 Summer Olympics - Men's individual	
Men's 100m butterfly	/m/04fk3pf	Swimming		1972 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics,1968 Summer Olympics,1988 Summer Olympics,1980 Summer Olympics,1992 Summer Olympics,2012 Summer Olympics,1996 Summer Olympics,1984 Summer Olympics,1976 Summer Olympics,2000 Summer Olympics	Swimming at the 2008 Summer Olympics - Men's 100 metre butterfly,Swimming at the 1988 Summer Olympics - Men's 100 metre butterfly,Swimming at the 1996 Summer Olympics - Men's 100 metre butterfly,Swimming at the 1972 Summer Olympics - Men's 100 metre butterfly,Swimming at the 1992 Summer Olympics - Men's 100 metre butterfly,Swimming at the 2000 Summer Olympics - Men's 100 metre butterfly,Swimming at the 1984 Summer Olympics - Men's 100 metre butterfly,Swimming at the 2012 Summer Olympics – Men's 100 metre butterfly,Swimming at the 1976 Summer Olympics - Men's 100 metre butterfly,Swimming at the 2004 Summer Olympics - Men's 100 metre butterfly,Swimming at the 1968 Summer Olympics – Men's 100 metre butterfly,Swimming at the 1980 Summer Olympics - Men's 100 metre butterfly	
Men's 50m freestyle	/m/04fk2k9	Swimming		1988 Summer Olympics,1992 Summer Olympics,2000 Summer Olympics,1996 Summer Olympics,2012 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics	Swimming at the 2012 Summer Olympics – Men's 50 metre freestyle,Swimming at the 1988 Summer Olympics - Men's 50 metre freestyle,Swimming at the 2008 Summer Olympics - Men's 50 metre freestyle,Swimming at the 2004 Summer Olympics - Men's 50 metre freestyle,Swimming at the 1992 Summer Olympics - Men's 50 metre freestyle,Swimming at the 1996 Summer Olympics - Men's 50 metre freestyle,Swimming at the 2000 Summer Olympics - Men's 50 metre freestyle	
Men's Vault	/m/04fk39d	Artistic gymnastics		1992 Summer Olympics,1968 Summer Olympics,1904 Summer Olympics,1896 Summer Olympics,1984 Summer Olympics,1936 Summer Olympics,1960 Summer Olympics,1976 Summer Olympics,2004 Summer Olympics,1972 Summer Olympics,1988 Summer Olympics,1924 Summer Olympics,1964 Summer Olympics,2008 Summer Olympics,1928 Summer Olympics,1996 Summer Olympics,2000 Summer Olympics,1980 Summer Olympics,1948 Summer Olympics,2012 Summer Olympics,1956 Summer Olympics,1932 Summer Olympics,1952 Summer Olympics	Gymnastics at the 1956 Summer Olympics – Men's vault,Gymnastics at the 1972 Summer Olympics – Men's vault,Gymnastics at the 1984 Summer Olympics – Men's vault,Gymnastics at the 1896 Summer Olympics - Men's Vault,Gymnastics at the 1924 Summer Olympics - Men's Vault,Gymnastics at the 2000 Summer Olympics – Men's Vault,Gymnastics at the 1948 Summer Olympics - Men's Vault,Gymnastics at the 1952 Summer Olympics - Men's Vault,Gymnastics at the 1976 Summer Olympics – Men's Vault,Gymnastics at the 2008 Summer Olympics - Men's Vault,Gymnastics at the 1996 Summer Olympics – Men's Vault,Gymnastics at the 1980 Summer Olympics – Men's Vault,Gymnastics at the 1904 Summer Olympics - Men's Vault,Gymnastics at the 2004 Summer Olympics - Men's Vault,Gymnastics at the 1964 Summer Olympics - Men's Vault,Gymnastics at the 1936 Summer Olympics - Men's Vault,Gymnastics at the 1988 Summer Olympics – Men's Vault,Gymnastics at the 1960 Summer Olympics – Men's vault,Gymnastics at the 2012 Summer Olympics – Men's vault,Gymnastics at the 1992 Summer Olympics – Men's Vault,Gymnastics at the 1932 Summer Olympics - Men's Vault,Gymnastics at the 1928 Summer Olympics - Men's Vault,Gymnastics at the 1968 Summer Olympics – Men's vault	
